dotCount	x	y	frequency	colour	size	pval	description	legend	members	representative	user
168	2.4427913992136983	-2.034605301840292	1.7286821479459764	-4.261661647279796	2.1972245773362196	5.47442301389589e-05	negative regulation of JUN kinase a...	168. negative regulation of JUN kinase a...	['GO:0043508', 'GO:1903753', 'GO:0070304', 'GO:0070374', 'GO:0032874', 'GO:2001046', 'GO:1904894', 'GO:0050850']	GO:0043508	0
169	-0.16210750863311807	-2.3455752061721102	1.6309889955217205	-4.2443552679068075	1.6094379124341003	5.69698048905609e-05	regulation of syncytium formation b...	169. regulation of syncytium formation b...	['GO:0060142', 'GO:0060143', 'GO:1901739', 'GO:1901741']	GO:0060142	0
170	1.6769855759029069	2.7110828244033947	1.6528472199124653	-4.226649141378597	1.0986122886681098	5.93404531722408e-05	developmental induction	170. developmental induction	['GO:0031128', 'GO:0001759']	GO:0031128	0
171	-3.0317907635643113	-0.593460637868714	1.6119400090067242	-4.217002351585097	2.833213344056216	6.06733044287155e-05	antibacterial humoral response	171. antibacterial humoral response	['GO:0019731', 'GO:0019730', 'GO:0061844', 'GO:0006959', 'GO:0006956', 'GO:0006958', 'GO:0033153', 'GO:0002681', 'GO:0002568', 'GO:0006957', 'GO:0002385', 'GO:0002251', 'GO:0002455', 'GO:0016064', 'GO:0019724', 'GO:0002449']	GO:0019731	0
172	-2.1942284933678406	0.9696284491916741	1.7606978639771933	-4.209650627256019	2.5649493574615367	6.1709122773812e-05	epoxygenase P450 pathway	172. epoxygenase P450 pathway	['GO:0019373', 'GO:0019371', 'GO:0001676', 'GO:0042759', 'GO:0043651', 'GO:0051122', 'GO:0051121', 'GO:0006690', 'GO:0006692', 'GO:0019372', 'GO:0046456', 'GO:0001516']	GO:0019373	0
173	-1.3797503763284609	1.4488891050889368	1.4548340612426653	-4.209143355268955	0.6931471805599453	6.17812434188236e-05	attachment of GPI anchor to protein	173. attachment of GPI anchor to protein	['GO:0016255']	GO:0016255	0
174	1.6450343561846414	3.1168904964947473	1.6074876675670133	-4.205020083135334	2.772588722239781	6.23705992699453e-05	melanocyte differentiation	174. melanocyte differentiation	['GO:0030318', 'GO:0050931', 'GO:0061005', 'GO:0035850', 'GO:0072202', 'GO:1904238', 'GO:0072007', 'GO:0072008', 'GO:0090399', 'GO:0001708', 'GO:0002320', 'GO:0002328', 'GO:0002070', 'GO:0048820', 'GO:0071695']	GO:0030318	0
175	1.8070890840000269	2.6457821883139383	1.8021270785057557	-4.203524158029107	0.6931471805599453	6.25858049024819e-05	hard palate development	175. hard palate development	['GO:0060022']	GO:0060022	0
176	-0.4125743358122086	-2.953174354525137	1.677234977672701	-4.192323347538181	1.9459101490553132	6.42209391762405e-05	regulation of renal system process	176. regulation of renal system process	['GO:0098801', 'GO:0003093', 'GO:0045987', 'GO:0045933', 'GO:0051930', 'GO:0051931']	GO:0098801	0
177	1.232586783789559	-1.2900667948389515	1.5947979727397856	-4.19064819993019	2.1972245773362196	6.44691285971444e-05	regulation of synaptic transmission...	177. regulation of synaptic transmission...	['GO:0032222', 'GO:1900272', 'GO:0001960', 'GO:0060761', 'GO:0035581', 'GO:0033146', 'GO:0001919', 'GO:0001921']	GO:0032222	0
178	-2.8775778309109876	-0.8574295422521311	1.804368377005037	-4.1767277191728835	1.6094379124341003	6.65690379831885e-05	skeletal muscle adaptation	178. skeletal muscle adaptation	['GO:0043501', 'GO:0014732', 'GO:0043500', 'GO:0014888']	GO:0043501	0
179	1.807632727206978	-2.160179168330079	1.7663016826423672	-4.168309058374543	1.791759469228055	6.787204606995e-05	positive regulation of early endoso...	179. positive regulation of early endoso...	['GO:2000643', 'GO:1903651', 'GO:2000641', 'GO:0032387', 'GO:0042308']	GO:2000643	0
180	-1.675706890153383	1.8174841014095175	1.1759410916025368	-4.158673055918846	2.1972245773362196	6.93948024994562e-05	cellular biogenic amine catabolic p...	180. cellular biogenic amine catabolic p...	['GO:0042402', 'GO:0009310', 'GO:0006586', 'GO:0006568', 'GO:0042430', 'GO:0006576', 'GO:0044106', 'GO:0009308']	GO:0042402	0
181	-0.5598167594346326	1.690377426915274	1.7312489280697676	-4.154970707138759	1.6094379124341003	6.99889201450921e-05	carbohydrate import across plasma m...	181. carbohydrate import across plasma m...	['GO:0098704', 'GO:0098712', 'GO:0015911', 'GO:0070779']	GO:0098704	0
182	2.386029414998152	-1.8623708131201688	1.6654211430437547	-4.1533578056850065	2.1972245773362196	7.02493312589869e-05	negative regulation of extrinsic ap...	182. negative regulation of extrinsic ap...	['GO:1901099', 'GO:2001240', 'GO:2001239', 'GO:2001237', 'GO:2001236', 'GO:1902043', 'GO:1902041', 'GO:2001238']	GO:2001240	0
183	-1.9594428120596588	1.4749231568604977	0.9843112599484466	-4.14922445983503	1.6094379124341003	7.09211126056486e-05	nucleobase metabolic process	183. nucleobase metabolic process	['GO:0009112', 'GO:0006206', 'GO:0006207', 'GO:0019856']	GO:0009112	0
184	-0.9423745906771197	1.7072610983403056	1.5782802047729148	-4.147069128334694	1.3862943611198906	7.12739571578913e-05	receptor internalization	184. receptor internalization	['GO:0031623', 'GO:0002031', 'GO:0043112']	GO:0031623	0
185	2.045709175589472	2.612999012510425	1.7348445605480813	-4.128054232030692	0.6931471805599453	7.44638982151935e-05	dorsal spinal cord development	185. dorsal spinal cord development	['GO:0021516']	GO:0021516	0
186	0.920972317446578	-1.1637025810721222	1.6593685090315098	-4.127803596572701	1.6094379124341003	7.45068844386632e-05	negative regulation of blood pressu...	186. negative regulation of blood pressu...	['GO:0045776', 'GO:0003085', 'GO:0003084', 'GO:0045777']	GO:0045776	0
187	-2.787948544489635	-0.05139972747793402	1.720271734477792	-4.126357288148259	2.772588722239781	7.47554244781012e-05	cellular response to interferon-alp...	187. cellular response to interferon-alp...	['GO:0035457', 'GO:0071346', 'GO:0034341', 'GO:0035458', 'GO:1990869', 'GO:1990868', 'GO:0036006', 'GO:0036005', 'GO:0098761', 'GO:0098760', 'GO:0070672', 'GO:0071353', 'GO:0070670', 'GO:0097011', 'GO:0097012']	GO:0035457	0
188	-0.29301280818202524	1.1001727425127827	1.5530733661857752	-4.110505076322577	2.6390573296152584	7.75344880560302e-05	sarcomere organization	188. sarcomere organization	['GO:0045214', 'GO:0031032', 'GO:0031532', 'GO:0051014', 'GO:0030239', 'GO:0055003', 'GO:0042256', 'GO:0030240', 'GO:0032289', 'GO:0071800', 'GO:0051764', 'GO:0014866', 'GO:0030953']	GO:0045214	0
189	1.671107206888089	-1.3363984303537295	1.7269312176647655	-4.096098561029371	2.1972245773362196	8.0149614707703e-05	regulation of nucleotide-binding ol...	189. regulation of nucleotide-binding ol...	['GO:0070424', 'GO:0070432', 'GO:0039533', 'GO:0034145', 'GO:0034123', 'GO:0034155', 'GO:0034141', 'GO:0034139']	GO:0070424	0
190	-0.3343042419931677	0.7994255789415062	1.834210951413707	-4.0861174759855405	2.70805020110221	8.20129670515701e-05	epithelial cell proliferation invol...	190. epithelial cell proliferation invol...	['GO:0060502', 'GO:0001935', 'GO:0002043', 'GO:0014855', 'GO:0060038', 'GO:0010463', 'GO:0051450', 'GO:0033687', 'GO:0035988', 'GO:0014009', 'GO:0061323', 'GO:0072089', 'GO:0097168', 'GO:0033002']	GO:0060502	0
191	1.5080446075747196	3.144272698774373	1.6899896383794153	-4.073599080889807	2.1972245773362196	8.44113642013422e-05	inner ear auditory receptor cell di...	191. inner ear auditory receptor cell di...	['GO:0042491', 'GO:0060113', 'GO:0035315', 'GO:0071542', 'GO:0042490', 'GO:0021527', 'GO:0021514', 'GO:0021879']	GO:0042491	0
192	1.7406463082255563	2.8051283837499557	1.6101540048059166	-4.056096646477937	2.6390573296152584	8.78826923790266e-05	mesoderm formation	192. mesoderm formation	['GO:0001707', 'GO:0001704', 'GO:0048341', 'GO:0048645', 'GO:0060914', 'GO:0003272', 'GO:0006949', 'GO:0030916', 'GO:0072079', 'GO:0060900', 'GO:0002040', 'GO:0061042', 'GO:0060978']	GO:0001707	0
193	-1.9828371600305208	1.2549890721391983	1.8552426253578818	-4.042104094634789	1.9459101490553132	9.07602963696741e-05	medium-chain fatty-acyl-CoA metabol...	193. medium-chain fatty-acyl-CoA metabol...	['GO:0036112', 'GO:0035337', 'GO:1901568', 'GO:1901570', 'GO:0036115', 'GO:0046949']	GO:0036112	0
194	1.7932657959442682	3.0913628592343434	1.7351171981959301	-4.0306866137857424	2.1972245773362196	9.31780003918803e-05	auditory receptor cell development	194. auditory receptor cell development	['GO:0060117', 'GO:0060119', 'GO:0060009', 'GO:0090557', 'GO:0061028', 'GO:0072144', 'GO:0072143', 'GO:0001885']	GO:0060117	0
195	-2.8218751788450964	-0.802534237370847	1.7261918930443516	-4.017388876398965	1.0986122886681098	9.60751615941557e-05	response to pain	195. response to pain	['GO:0048265', 'GO:0007601']	GO:0048265	0
196	0.03585701499327308	-3.4662877083507793	1.7006562499496092	-4.01455160299071	1.6094379124341003	9.67048814815019e-05	negative regulation of cytokine pro...	196. negative regulation of cytokine pro...	['GO:1900016', 'GO:1900015', 'GO:0032720', 'GO:1903556']	GO:1900016	0
197	-0.6735259271226313	1.8190973200759264	1.8193965377393762	-4.001120219059778	0.6931471805599453	9.97423924085084e-05	receptor-mediated endocytosis invol...	197. receptor-mediated endocytosis invol...	['GO:0090118']	GO:0090118	0
198	1.1613643848408488	-1.6227706523301126	1.9000399175727305	-4.000987466457805	0.6931471805599453	9.9772885741034e-05	positive regulation of eating behav...	198. positive regulation of eating behav...	['GO:1904000']	GO:1904000	0
199	0.16408704255847104	-2.5126733211220014	1.7205007108142316	-3.997469202714871	2.3978952727983707	0.000100584438828766	negative regulation of homotypic ce...	199. negative regulation of homotypic ce...	['GO:0034111', 'GO:0034110', 'GO:0034112', 'GO:0050868', 'GO:1903038', 'GO:0022408', 'GO:0051250', 'GO:0002695', 'GO:0050866', 'GO:0050869']	GO:0034111	0
200	-1.3802321084583276	0.9935763935474065	1.2151505207199036	-3.9970425517391535	2.0794415416798357	0.000100683301552662	amino-acid betaine metabolic proces...	200. amino-acid betaine metabolic proces...	['GO:0006577', 'GO:0006578', 'GO:0009437', 'GO:0045329', 'GO:0006750', 'GO:0019184', 'GO:0006749']	GO:0006577	0
201	1.7885707288772736	-3.793057348969027	1.6377735926152799	-3.99010949269678	2.0794415416798357	0.000102303503600631	positive regulation of blood coagul...	201. positive regulation of blood coagul...	['GO:0050820', 'GO:0030194', 'GO:1900048', 'GO:0090303', 'GO:1903036', 'GO:1903689', 'GO:0061041']	GO:0030194	0
202	-2.412502092571248	1.7097258054135822	0.359894779901273	-3.9891112801121373	2.772588722239781	0.000102538915514816	cellular amino acid biosynthetic pr...	202. cellular amino acid biosynthetic pr...	['GO:0008652', 'GO:1901607', 'GO:1901605', 'GO:0006551', 'GO:0006633', 'GO:0072330', 'GO:0030497', 'GO:0051791', 'GO:0006573', 'GO:0006574', 'GO:0006547', 'GO:0006548', 'GO:0055129', 'GO:0006561', 'GO:0006560']	GO:0008652	0
203	-0.20127370636242342	-1.1656492358684516	1.9932535319111442	-3.9835178774920172	2.4849066497880004	0.000103868084482039	cellular divalent inorganic anion h...	203. cellular divalent inorganic anion h...	['GO:0072505', 'GO:0072501', 'GO:0030643', 'GO:0030002', 'GO:0072502', 'GO:0030320', 'GO:0030644', 'GO:0055083', 'GO:0055062', 'GO:0072506', 'GO:0055081']	GO:0072501	0
204	1.2765963841587369	-1.1014385814896084	1.788026846658702	-3.980336111145609	1.791759469228055	0.000104631846311154	regulation of skeletal muscle acety...	204. regulation of skeletal muscle acety...	['GO:1904393', 'GO:1903909', 'GO:1900181', 'GO:1903911', 'GO:0042306']	GO:1904393	0
205	0.5368705548962136	-3.165560230734823	1.8612518493816217	-3.9694045085487843	2.0794415416798357	0.000107298954782897	positive regulation of uterine smoo...	205. positive regulation of uterine smoo...	['GO:0070474', 'GO:0070472', 'GO:0010614', 'GO:0014741', 'GO:0006940', 'GO:0045988', 'GO:0045932']	GO:0070474	0
206	-1.5829508216188906	0.6615828072752867	1.7400396537096015	-3.95080466739881	1.0986122886681098	0.000111994148621619	amyloid fibril formation	206. amyloid fibril formation	['GO:1990000', 'GO:0030199']	GO:1990000	0
207	-0.12253118869183999	1.0202476212169833	1.7594016706764988	-3.9372978389558964	1.6094379124341003	0.000115531965275806	gap junction assembly	207. gap junction assembly	['GO:0016264', 'GO:0034331', 'GO:0045217', 'GO:0098883']	GO:0016264	0
208	1.9781472827600395	2.4553526927889227	1.8170595832840923	-3.935745623020323	1.791759469228055	0.000115945627941816	pulmonary valve development	208. pulmonary valve development	['GO:0003177', 'GO:1905314', 'GO:0003176', 'GO:0003171', 'GO:0003170']	GO:0003177	0
209	0.8621026990159221	1.0728227444585652	1.845086940213799	-3.9253192344029255	1.6094379124341003	0.000118762892279412	blastoderm segmentation	209. blastoderm segmentation	['GO:0007350', 'GO:0009880', 'GO:0008595', 'GO:0000578']	GO:0007350	0
210	0.5183193052367813	-1.0301511148997256	1.7432910505336965	-3.9142893464271094	0.6931471805599453	0.000121817772396393	regulation of cell adhesion molecul...	210. regulation of cell adhesion molecul...	['GO:0060353']	GO:0060353	0
211	1.0135133669492058	-2.922087737332147	1.7972359158337707	-3.9086994336108085	1.791759469228055	0.000123395853541708	positive regulation of pigment cell...	211. positive regulation of pigment cell...	['GO:0050942', 'GO:0048087', 'GO:0048070', 'GO:0050932', 'GO:0045634']	GO:0050942	0
212	1.8388954432850213	3.1149814250650683	1.7093462932076682	-3.9068891224557265	2.1972245773362196	0.000123911289784506	astrocyte development	212. astrocyte development	['GO:0014002', 'GO:0021782', 'GO:0014003', 'GO:0055006', 'GO:0055013', 'GO:0003431', 'GO:0003433', 'GO:0002063']	GO:0014002	0
213	1.9534004789347996	2.699517483735905	1.7358027390519233	-3.898290599670425	1.6094379124341003	0.000126389035691621	venous blood vessel development	213. venous blood vessel development	['GO:0060841', 'GO:0060840', 'GO:0072012', 'GO:0061440']	GO:0060841	0
214	-0.19948257290377544	-1.5574115675032572	1.7812228979429412	-3.8905034646104326	1.791759469228055	0.000128675698780722	oxygen homeostasis	214. oxygen homeostasis	['GO:0032364', 'GO:0033483', 'GO:0042632', 'GO:0055092', 'GO:0055088']	GO:0032364	0
215	-1.8933745905222839	-0.2769811118510672	1.8037213263733318	-3.8721560201628646	1.6094379124341003	0.000134228265986525	chronic inflammatory response	215. chronic inflammatory response	['GO:0002544', 'GO:0002526', 'GO:0002437', 'GO:0002438']	GO:0002544	0
216	-1.8248499174478088	0.717927113334949	1.4520732041488273	-3.8718865345423956	1.9459101490553132	0.000134311582294155	diterpenoid metabolic process	216. diterpenoid metabolic process	['GO:0016101', 'GO:0001523', 'GO:0016102', 'GO:0042572', 'GO:0042573', 'GO:0002138']	GO:0016101	0
217	-0.6232390863951344	0.5754454785323175	1.70924584037816	-3.8518305591541315	1.791759469228055	0.00014065962033627	central nervous system myelination	217. central nervous system myelination	['GO:0022010', 'GO:0032291', 'GO:0042552', 'GO:0008366', 'GO:0007272']	GO:0022010	0
218	-1.813608076863136	0.7586792338543589	1.3755004573033012	-3.850865244132646	2.1972245773362196	0.000140972615005452	triglyceride metabolic process	218. triglyceride metabolic process	['GO:0006641', 'GO:0006639', 'GO:0006638', 'GO:0019433', 'GO:0046464', 'GO:0046461', 'GO:0006658', 'GO:0006575']	GO:0006641	0
219	0.5147130829422898	-3.004999039759819	1.9104009896772067	-3.8427270076420053	1.791759469228055	0.000143639204863488	positive regulation of hair cycle	219. positive regulation of hair cycle	['GO:0042635', 'GO:0051797', 'GO:0051799', 'GO:0051798', 'GO:0042636']	GO:0042635	0
220	0.7144871785426208	-4.1157058721275375	1.7005654771907122	-3.827495669494116	1.9459101490553132	0.000148766220801844	negative regulation of platelet act...	220. negative regulation of platelet act...	['GO:0010543', 'GO:0010544', 'GO:0030195', 'GO:0010572', 'GO:0061045', 'GO:1903035']	GO:0010544	0
221	-0.3109000927559149	-2.9653924651442676	1.625526953054876	-3.8247540348007623	2.1972245773362196	0.000149708329784892	regulation of bone remodeling	221. regulation of bone remodeling	['GO:0046850', 'GO:0045124', 'GO:0034103', 'GO:0046851', 'GO:0046620', 'GO:0046621', 'GO:0046622', 'GO:0060421']	GO:0046850	0
222	1.1350801784381075	1.1071885572808324	1.8485129577276234	-3.815470671188964	2.1972245773362196	0.000152942902845954	insemination	222. insemination	['GO:0007320', 'GO:0044706', 'GO:0007341', 'GO:0007620', 'GO:0007565', 'GO:0043084', 'GO:0030728', 'GO:0001542']	GO:0007320	0
223	0.6020384633889571	1.0631261693690417	2.1304382092656735	-3.8063714093099863	1.6094379124341003	0.00015618114078253	tripartite regional subdivision	223. tripartite regional subdivision	['GO:0007351', 'GO:0035282', 'GO:0021513', 'GO:0021798']	GO:0007351	0
224	-2.017252398112891	0.8594559853957606	1.956727488853445	-3.7992261871256883	1.791759469228055	0.000158771962486592	alpha-linolenic acid metabolic proc...	224. alpha-linolenic acid metabolic proc...	['GO:0036109', 'GO:0006636', 'GO:0033559', 'GO:0006693', 'GO:0046457']	GO:0036109	0
225	1.4646935894110504	-2.259204982356562	1.6728332677332916	-3.7977154831520687	1.9459101490553132	0.00015932521633566	positive regulation of extracellula...	225. positive regulation of extracellula...	['GO:1903055', 'GO:1903053', 'GO:1903054', 'GO:1904026', 'GO:1901201', 'GO:1901203']	GO:1903055	0
226	1.8654070721372407	2.726942460893804	1.753214883393821	-3.7906942617492003	2.3978952727983707	0.000161921954817457	midgut development	226. midgut development	['GO:0007494', 'GO:0048565', 'GO:0072080', 'GO:0061326', 'GO:0072009', 'GO:0001657', 'GO:0072189', 'GO:0060872', 'GO:0030323', 'GO:0072164']	GO:0007494	0
227	0.5084916088265793	-2.5300597193215464	1.7515304685215305	-3.785719136480883	1.9459101490553132	0.000163787541292537	inhibition of cysteine-type endopep...	227. inhibition of cysteine-type endopep...	['GO:0097340', 'GO:0097341', 'GO:0010955', 'GO:1903318', 'GO:0043281', 'GO:2001056']	GO:0097340	0
228	1.337117795616495	-2.189632434998669	1.8273128839697403	-3.7852905446007052	1.9459101490553132	0.000163949257968032	positive regulation of protein cata...	228. positive regulation of protein cata...	['GO:1904352', 'GO:1904350', 'GO:1905165', 'GO:0051045', 'GO:0032803', 'GO:1904714']	GO:1904352	0
229	1.5085443585145386	2.998344085007651	1.7043680365172857	-3.767844970375365	1.9459101490553132	0.000170669151607461	astrocyte differentiation	229. astrocyte differentiation	['GO:0048708', 'GO:0060020', 'GO:0048709', 'GO:0010001', 'GO:0060019', 'GO:0021861']	GO:0048708	0
230	-1.957464798316394	1.3171555493148326	1.22512308798799	-3.7459601855535323	1.9459101490553132	0.000179489816864553	tyrosine metabolic process	230. tyrosine metabolic process	['GO:0006570', 'GO:0006572', 'GO:0009072', 'GO:0009074', 'GO:0006558', 'GO:1902221']	GO:0006570	0
231	-1.919782183695822	-0.11297809819308903	1.896521841498914	-3.7395324519523245	1.3862943611198906	0.000182166094733982	immunological memory process	231. immunological memory process	['GO:0090713', 'GO:0090715', 'GO:0043379']	GO:0090713	0
232	0.4950322222226468	-2.109178326555989	1.7479428477907866	-3.735654431420887	2.1972245773362196	0.000183800026040015	negative regulation of transcriptio...	232. negative regulation of transcriptio...	['GO:0010944', 'GO:0010466', 'GO:0051055', 'GO:0045833', 'GO:0071072', 'GO:0046890', 'GO:0010894', 'GO:0045939']	GO:0010944	0
233	1.4009989465141248	3.0466484150637587	1.7675115549682974	-3.7350257476499227	1.9459101490553132	0.000184066287240991	lymphatic endothelial cell differen...	233. lymphatic endothelial cell differen...	['GO:0060836', 'GO:0045446', 'GO:0060837', 'GO:0060842', 'GO:0060956', 'GO:0003348']	GO:0060836	0
234	1.5044788630020627	-2.1395156645964812	1.7738517938377663	-3.733933198921927	1.6094379124341003	0.000184529923236032	positive regulation of chondrocyte ...	234. positive regulation of chondrocyte ...	['GO:1902732', 'GO:0070665', 'GO:0030890', 'GO:0030888']	GO:1902732	0
235	-0.5166257842036113	0.5840934666671461	1.8281967352123631	-3.7277566806704834	0.6931471805599453	0.000187173050887002	cell adhesion molecule production	235. cell adhesion molecule production	['GO:0060352']	GO:0060352	0
236	-0.5972657803621899	1.6597819426602238	1.769778281705644	-3.7265454231175124	1.6094379124341003	0.000187695809594768	skeletal muscle acetylcholine-gated...	236. skeletal muscle acetylcholine-gated...	['GO:0071340', 'GO:0051665', 'GO:0031580', 'GO:0031579']	GO:0071340	0
237	1.994341559422922	2.7445333110605232	1.7083470465021584	-3.725368362973432	1.0986122886681098	0.000188205208002445	adenohypophysis development	237. adenohypophysis development	['GO:0021984', 'GO:0055001']	GO:0021984	0
238	1.7890707189772006	2.4908330791581816	1.88399006369607	-3.713230263216694	1.791759469228055	0.000193539554389055	exocrine system development	238. exocrine system development	['GO:0035272', 'GO:0048706', 'GO:0055123', 'GO:0060541', 'GO:0048483']	GO:0035272	0
239	1.9586532496299467	2.497657103376322	1.8214006287541766	-3.7011412227205804	1.6094379124341003	0.000199002612237931	endocrine system development	239. endocrine system development	['GO:0035270', 'GO:0060037', 'GO:0061298', 'GO:0061437']	GO:0035270	0
240	1.3721153216702717	-3.323760207189137	1.6398137759467728	-3.6953597903362954	1.9459101490553132	0.000201669494481416	positive regulation of substrate ad...	240. positive regulation of substrate ad...	['GO:1900026', 'GO:1900024', 'GO:0010811', 'GO:0010810', 'GO:0001954', 'GO:0051894']	GO:1900026	0
241	-2.0357697049145935	0.49322133575233085	1.6196256747181264	-3.694442085280107	2.1972245773362196	0.000202096091637793	mitochondrion-endoplasmic reticulum...	241. mitochondrion-endoplasmic reticulum...	['GO:1990456', 'GO:0033750', 'GO:0016240', 'GO:0051647', 'GO:0007097', 'GO:0022027', 'GO:0051683', 'GO:0051645']	GO:1990456	0
242	1.7675668538993623	-1.3847436785674851	1.6506532821365854	-3.691972842370437	1.6094379124341003	0.000203248410378887	regulation of acute inflammatory re...	242. regulation of acute inflammatory re...	['GO:0002673', 'GO:0002864', 'GO:0002863', 'GO:0002861']	GO:0002673	0
243	2.416081372743474	-0.5105270175108598	1.844531126398176	-3.687135894126258	1.9459101490553132	0.000205524739243956	pancreatic juice secretion	243. pancreatic juice secretion	['GO:0030157', 'GO:0032941', 'GO:0070254', 'GO:0050892', 'GO:0098856', 'GO:0030299']	GO:0030157	0
244	1.40345802422297	-2.601227240332439	1.6266735958837497	-3.6862043376177143	2.8903717578961645	0.000205966060515261	positive regulation of fibroblast p...	244. positive regulation of fibroblast p...	['GO:0048146', 'GO:0048145', 'GO:0048147', 'GO:0002052', 'GO:1902692', 'GO:2000179', 'GO:2000178', 'GO:2000138', 'GO:2000136', 'GO:0003266', 'GO:2000648', 'GO:0072091', 'GO:2000647', 'GO:1902462', 'GO:1902460', 'GO:0014842', 'GO:0014857']	GO:0048146	0
245	-0.3183936716830924	0.7786455705620599	1.88691981304462	-3.68089798364813	1.9459101490553132	0.000208498059029449	fibroblast proliferation	245. fibroblast proliferation	['GO:0048144', 'GO:0046651', 'GO:0032943', 'GO:0042098', 'GO:0021846', 'GO:0007405']	GO:0048144	0
246	1.9078289087787652	2.7000104100291575	1.7490673610828849	-3.6782257231531936	1.3862943611198906	0.000209784924985468	atrial septum development	246. atrial septum development	['GO:0003283', 'GO:0003279', 'GO:0003281']	GO:0003283	0
247	-0.057363475759911374	-2.4067300713417095	1.7166901553716098	-3.6670959641635297	1.791759469228055	0.000215230609645567	negative regulation of hormone meta...	247. negative regulation of hormone meta...	['GO:0032351', 'GO:0032353', 'GO:0031943', 'GO:0031946', 'GO:2000064']	GO:0032351	0
248	2.2411442411373104	2.430821599519522	1.7391747201861394	-3.654982231166982	1.6094379124341003	0.000221318525856828	muscle organ morphogenesis	248. muscle organ morphogenesis	['GO:0048644', 'GO:0042476', 'GO:0060993', 'GO:0003338']	GO:0048644	0
249	-0.27980186531966955	-2.957695135480369	1.7473071422356579	-3.6487631323293424	1.791759469228055	0.000224510608866635	regulation of transforming growth f...	249. regulation of transforming growth f...	['GO:1901388', 'GO:0071634', 'GO:0032908', 'GO:0032911', 'GO:0071635']	GO:1901388	0
250	2.1322443833330795	2.3914642544341964	1.7597698935421835	-3.6308381916816095	1.6094379124341003	0.000233970879895962	membranous septum morphogenesis	250. membranous septum morphogenesis	['GO:0003149', 'GO:0048754', 'GO:0003382', 'GO:0001886']	GO:0003149	0
251	-2.641935750451845	-0.8463357197476857	1.7029572605379402	-3.6239033120208766	2.0794415416798357	0.000237736950695178	triglyceride-rich lipoprotein parti...	251. triglyceride-rich lipoprotein parti...	['GO:0034370', 'GO:0034372', 'GO:0034369', 'GO:0034368', 'GO:0034367', 'GO:0034375', 'GO:0034374']	GO:0034370	0
252	-0.3867864527962069	1.010323477807715	1.684165975317954	-3.615749677337036	1.6094379124341003	0.000242242490404943	extracellular matrix disassembly	252. extracellular matrix disassembly	['GO:0022617', 'GO:0085029', 'GO:0048251', 'GO:0035617']	GO:0022617	0
253	0.26263760239864603	-1.0970488107766438	1.793195432534974	-3.6142311628663935	1.0986122886681098	0.00024309097590447	adenylate cyclase-inhibiting G prot...	253. adenylate cyclase-inhibiting G prot...	['GO:0007197', 'GO:0007189']	GO:0007197	0
254	-0.654634020151578	0.7108644477682471	1.1751947323025584	-3.605999051290222	1.791759469228055	0.00024774274695305	protein refolding	254. protein refolding	['GO:0042026', 'GO:0061077', 'GO:0051084', 'GO:0006458', 'GO:0051085']	GO:0042026	0
255	-0.155059956394602	1.021038045472569	1.7758566016213249	-3.5858552311605885	1.9459101490553132	0.000259504425668355	substrate-dependent cell migration,...	255. substrate-dependent cell migration,...	['GO:0006930', 'GO:0060122', 'GO:0032060', 'GO:0030033', 'GO:0072673', 'GO:0060088']	GO:0006930	0
256	-0.5478827767241433	0.6274019670379365	1.741649310285178	-3.5815911890395	0.6931471805599453	0.000262064872187939	mesenchymal-epithelial cell signali...	256. mesenchymal-epithelial cell signali...	['GO:0060638']	GO:0060638	0
257	0.7762578776078766	1.0440192441500695	2.0437606174849363	-3.5739113504995266	1.6094379124341003	0.000266740308732416	uterine smooth muscle contraction	257. uterine smooth muscle contraction	['GO:0070471', 'GO:0006939', 'GO:0014831', 'GO:0014827']	GO:0070471	0
258	1.8626890765867856	-1.6731087616670783	1.789086932526543	-3.5732382213560436	1.9459101490553132	0.000267154060002772	desensitization of G protein-couple...	258. desensitization of G protein-couple...	['GO:0002029', 'GO:0022401', 'GO:0023058', 'GO:0045745', 'GO:0045824', 'GO:0002831']	GO:0002029	0
259	-0.02241296664713881	-3.4749223515850636	1.7328278230262577	-3.571908625115325	1.791759469228055	0.000267973207697891	negative regulation of sprouting an...	259. negative regulation of sprouting an...	['GO:1903671', 'GO:1903670', 'GO:0032715', 'GO:0032675', 'GO:0032755']	GO:1903671	0
260	1.4694312866693122	2.9618705271857886	1.7332272734906142	-3.571359581194017	1.9459101490553132	0.000268312199114717	epithelial to mesenchymal transitio...	260. epithelial to mesenchymal transitio...	['GO:0003198', 'GO:0060317', 'GO:0061307', 'GO:0035051', 'GO:0010002', 'GO:0060379']	GO:0003198	0
261	-1.723849639063415	-0.16292335486498682	1.885929649389617	-3.5647263704907655	1.3862943611198906	0.000272441730080231	wound healing involved in inflammat...	261. wound healing involved in inflammat...	['GO:0002246', 'GO:0090594', 'GO:0048678']	GO:0002246	0
262	0.5268588346092777	-2.0915163497886704	1.785437705416916	-3.5606138528879794	1.0986122886681098	0.000275033849283735	negative regulation of transcriptio...	262. negative regulation of transcriptio...	['GO:0060633', 'GO:2000143']	GO:0060633	0
