cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0042983,"amyloid precursor protein biosynthetic process",11,"ABCA7, ITM2B, NCSTN, ITM2C, AATF, BACE2, AGO2, SOAT1, ABCA2, ITM2A, PAWR",0.0729706583132514,0.0355778457679177,0.0932753302963811,0.036,0.09366
GO:0045901,"positive regulation of translational elongation",5,"USP16, EIF5AL1, RPL30, EIF5A, EIF5A2",0.0853605424911487,0.0355892291636929,0.0932753302963811,0.039,0.0999655172413793
GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",11,"IL6R, IL23A, SPN, STAT3, LOXL3, LY9, ZFPM1, CTSL, STAT6, TOX, MTOR",0.0459782002980496,0.0356344395178363,0.0933624707743244,0.037,0.0956875414181577
GO:0010715,"regulation of extracellular matrix disassembly",13,"FAP, LRP1, ETS1, FGFR4, PDPN, CARMIL2, CLASP1, CST3, MELTF, CLASP2, DDR2, DDR1, FSCN1",0.0394986723052564,0.035681192732432,0.0934535937169905,0.031,0.0832604955264969
GO:0045744,"negative regulation of G-protein coupled receptor protein signaling pathway",38,"ARRB2, GRM5, GPRASP1, RGS4, APP, YWHAB, RGS13, RNF157, ADA, CRTC3, MGRN1, UBQLN2, CRY1, ARRDC3, RGS14, GRK2, CALCA, SNCA, ADM, DRD2, PALM, DNM1, ARRB1, DNM2, GIPR, BICD1, GRK4, RPH3AL, RPGRIP1L, MET, RGS2, APLN, GRK3, STMN1, ADRB2, KLK14, APLNR, NECAB2",0.030852321248609,0.0357641748431148,0.0936395117915166,0.04,0.102159685863874
GO:0070841,"inclusion body assembly",20,"PSMC5, HSPA1A, HDAC6, APOE, HSF1, CDC34, DNAJB6, DNAJA4, PSMC6, BAG3, DNAJB1, MAPT, DNAJB2, SACS, PRKN, CLU, TRIM37, HSPA2, SORL1, VCP",0.0498315969998538,0.0358861619726013,0.0939273957733579,0.04,0.102159685863874
GO:0048048,"embryonic eye morphogenesis",29,"PAX6, FRS2, LRP6, TH, KDM2B, EFEMP1, TBX2, HIPK1, FZD5, PHACTR4, BMP7, RARG, ALDH1A3, CITED2, FBN1, VAX2, HIPK2, SIX3, TWIST1, FOXF2, WNT5A, SOX11, FOXL2, RARB, ZEB1, STRA6, SP3, IFT172, PROX1",0.0427864484570169,0.0359511385117739,0.0940659189019092,0.034,0.08974298275279
GO:0009953,"dorsal/ventral pattern formation",64,"BMPR1A, LHX3, TCTN1, PRKACA, GORAB, WNT7A, PTCH1, IFT172, LHX2, HHIP, CTNNB1, DYNC2H1, WDR19, TULP3, OVOL2, DBX1, FKBP8, SMAD6, AXIN1, LHX1, BMPR1B, SFRP1, SOX1, SIX3, ARL13B, CDK20, EDN1, AIDA, RFX4, PAX6, TTC21B, DDIT3, ACVRL1, GLI3, RNF220, FGF8, SOSTDC1, GPR161, IFT52, SUFU, FBXL15, GREM2, PSEN1, ACVR1, PROP1, DISP1, GLI1, SMAD2, FOXG1, MDFI, CHRD, CXXC4, PRKACB, ASCL1, GREM1, VAX2, AXIN2, SENP2, DSCAML1, WNT3, TBC1D32, SMO, LRP4, INTU",0.0343400229976913,0.0359979772864999,0.0941569077483685,0.028,0.0767345505617977
GO:0003100,"regulation of systemic arterial blood pressure by endothelin",5,"ECE1, RHOA, EDN3, EDN1, NOS3",0.0860117280839004,0.0360116871763785,0.0941612121982024,0.038,0.0977232289950577
GO:0060982,"coronary artery morphogenesis",9,"VEGFA, ARID2, LRP2, NRP1, TGFBR1, HAND2, TBX1, SEC24B, NOTCH1",0.0815392599156897,0.0360298051166336,0.0941770358122321,0.026,0.0725268048606147
GO:0046467,"membrane lipid biosynthetic process",136,"SPHK1, RACK1, ELOVL5, PIGP, HACD1, GAL3ST4, SPTSSA, B3GALT1, ST8SIA2, ORMDL1, B3GALT4, PIGB, GAL3ST1, B4GALT6, PNPLA1, DEGS2, B3GNT5, PIGL, SMPD4, ALDH3A2, PEMT, ST8SIA1, PIGN, PGAP1, FUT6, ACER3, B4GALT5, GBA, PIGM, ST6GALNAC3, ACER2, PIGO, LARGE1, ORMDL3, SMPD3, TNF, ALDH3B1, DEGS1, PIGU, PIGX, P2RX7, PRKD1, ST6GALNAC6, SAMD8, CERS2, ABCA8, PRKD2, AGK, KDSR, ELOVL6, A3GALT2, SPTLC2, B4GALT4, PIGT, DPM1, ST8SIA5, PRKCD, SGPP1, TM9SF2, SPTSSB, B3GALT2, ELOVL7, ST3GAL5, VAPA, VAPB, PRKAA1, PLA2G6, PPM1L, PGAP3, UGCG, ST8SIA4, SMPD1, PIGH, ASAH2B, FA2H, ST3GAL1, B4GALT3, PLPP3, CERS4, FUT9, SPHK2, PRKD3, PLPP2, PIGC, SCCPDH, ELOVL4, ELOVL2, ST3GAL4, DPM3, HACD2, ST3GAL2, SGPP2, ABCA2, UGT8, PIGS, HACD4, ALOX12B, B4GALNT1, CSNK1G2, PIGZ, SPTLC1, PGAP2, ENPP7, ST6GALNAC4, GAL3ST3, DPM2, PIGF, OSBP, ORMDL2, ASAH1, SPNS2, PIGG, CLN8, PIGK, CERS1, ALOXE3, HACD3, TNFRSF1A, A4GALT, PLPP1, PIGV, ASAH2, ST3GAL3, CERS5, SGMS1, NSMAF, MPPE1, SIRT3, GPAA1, SGPL1, ST6GALNAC5, PIGA, ELOVL1, PIGQ, CERS6, ST8SIA3",0.0308059754157291,0.0361485960358919,0.0944559062805947,0.035,0.0918235294117647
GO:0009266,"response to temperature stimulus",142,"PPARG, DNAJC3, HIKESHI, TAC1, ST8SIA1, RPS6KB1, CD34, ATP2A2, SOD1, VCP, CALCA, TAC4, TRPM3, DNAJA4, HSPA6, TPR, ADM, PRKACA, EIF2B2, EIF2B3, FGF1, ADRB1, YWHAE, HSPA1A, DAXX, TFEC, LYN, HSBP1L1, SLU7, SLC12A5, EIF2S1, ADRB2, HSF1, CASP8, IGF1, HTRA2, TMEM135, HSP90AA1, HMGCS2, TRPV3, MICA, EIF2AK3, HSBP1, IRAK1, EIF2B1, PDCL3, ATP2B1, VGF, LRP11, CDH8, NOS3, SLC25A27, TRH, PPARGC1A, TRPM2, EIF2AK4, HMOX1, RHO, LXN, NR2F6, DNAJA3, PRDM12, CIRBP, RBBP7, TP53INP1, DNAJA2, ANO3, NOS1, UCP3, CXCR4, ADORA1, AKT1, ARPP21, FOXO1, SLC27A1, ERO1A, ACOT11, MAP2K7, HTR2A, SOD2, UCP2, HSP90AB1, CIDEA, LPL, TCIM, ATXN3, NTSR1, GCLC, TRPV2, EIF2B5, ASIC3, SLC9A1, NF1, DHX36, MTOR, OPN4, RGS7, P2RX3, PTGS2, MICB, SCARA5, CASQ1, RNF34, PSIP1, ACADM, SUMO1, MAPT, APPL2, EPHB1, DNAJA1, ZNF516, NFKBIA, POLR2D, EIF2B4, ARRB2, PDCD6, THBS1, PIRT, PCSK1N, METRNL, CD14, IGFBP7, TRPV1, HSPA2, HDAC2, FOS, CLPB, IER5, DIO2, HSPD1, CDKN1A, SLC52A3, ACADVL, SST, THRA, CXCL12, GMPR, STUB1, DNAJB4, GLRX2, PRKAA1, BAG3",0.023929637255851,0.0361927961647277,0.0945397503566599,0.033,0.0876071428571429
GO:1901895,"negative regulation of calcium-transporting ATPase activity",5,"TLR9, SLN, THADA, PLN, C4orf3",0.0524233707193143,0.0364096820323075,0.0950744624497024,0.032,0.0853296891014691
GO:0032481,"positive regulation of type I interferon production",79,"ISG15, HMGB1, PTPN11, POLR2H, IRAK1, RELA, TLR9, CHUK, STAT6, SYK, G3BP1, TICAM1, FLOT1, OAS3, DHX33, DHX9, TLR3, DHX58, MAVS, POLR2L, POLR3G, PRKDC, POLR3GL, POLR2E, RIOK3, CRCP, ZCCHC3, HSP90AA1, PTPN22, HSPD1, DDX3X, RNF135, ZBTB20, TLR2, STAT1, POLR2K, POLR3B, IRF3, HMGB2, POLR3E, POLR3H, ZC3HAV1, CTNNB1, TOMM70, POLR3C, IRF7, SETD2, POLR3A, POLR3D, POLR1C, RIPK2, DDX41, PLCG2, OAS1, POLR1D, TRIM56, DHX36, POLR3F, TRIM15, CREBBP, XRCC6, POLR2F, IRF5, IFI16, LRRFIP1, TLR4, TBK1, EP300, MYD88, CD14, PQBP1, POLR3K, XRCC5, GAPDH, NFKB1, CGAS, MRE11, DDX58, IFIH1",0.0336218788658095,0.0364373128619798,0.0951099978679154,0.041,0.104134396355353
GO:0051205,"protein insertion into membrane",75,"EMC2, UBE2J2, BID, BCL2L11, EMC8, CASP8, EMC7, YWHAH, EMC6, TP73, CCDC47, ALDH3A2, E2F1, SERP1, TFDP2, HMOX1, YWHAB, EMC1, EMC3, OXA1L, PPP3CC, TRAM1, TOMM22, MOAP1, EMC9, BMF, TP53BP2, REEP1, STX1A, UBL4A, YWHAE, OTOF, PMAIP1, MMGT1, SEC61B, VAPA, SEC61A1, MAPK8, COX18, EMC4, CYB5A, SFN, BAX, RTP5, BAG6, MAIP1, RTP1, STX5, EMD, GET4, BCS1L, YWHAQ, TFDP1, BAD, CAMLG, TRAM2, BCL2, EMC10, APP, YWHAZ, WDR83OS, NMT1, BBC3, PRNP, VAMP2, PPP1R13B, MAL, PPP3R1, SEC61G, EGFR, RTP4, GZMB, SGTA, YWHAG, TRAM1L1",0.0344422313541186,0.0364476622194664,0.0951099978679154,0.028,0.0767345505617977
GO:0000097,"sulfur amino acid biosynthetic process",14,"MTHFR, GGT1, CDO1, APIP, CTH, MTR, BHMT2, MTRR, ADI1, MTHFD1, MRI1, MTAP, MTHFD2L, ENOPH1",0.0410074312486598,0.0365192397592039,0.0952649285830837,0.034,0.08974298275279
GO:0046824,"positive regulation of nucleocytoplasmic transport",73,"ZPR1, FLNA, MAVS, YWHAE, PSEN1, EMD, TGFBR1, PRKD1, HSP90AB1, KIAA0319, JAK2, GAS6, DHX9, UBR5, CPSF6, ANP32B, RBM22, BMP2, PPARG, NRDE2, TCF7L2, NUTF2, HCLS1, PARP1, CTDSPL2, KHDRBS1, XPO4, PRKCD, ZIC1, JUP, MAPK14, SMAD3, BMPR2, PTGS2, BMP6, BAG3, TPR, XBP1, CAMK1, NEDD4, EFCAB7, DMAP1, RBPMS, SMAD4, SH2B1, TGFB3, SMO, GLI3, TARDBP, CDH1, IL1B, NUP93, NCBP2, PRKACA, DAB2, BMPR1A, PTPN22, RIOK2, HDAC3, PIK3R1, GSK3B, HYAL2, ECT2, RAPGEF3, CHP2, PIK3R2, TRIM28, RAN, SFN, PPM1A, IPO5, MAPK1, MDM2",0.0332382534393012,0.0365535448447476,0.0953225584741915,0.041,0.104134396355353
GO:0034121,"regulation of toll-like receptor signaling pathway",55,"LRRC14, APPL2, BIRC2, LILRA4, ESR1, WDFY1, LYN, RSAD2, TIRAP, RTN4, TREM2, GPS2, NR1H3, OTUD4, TLR1, LGR4, SARM1, APP, SLC15A4, CACTIN, CD14, CYBA, PDPK1, HMGB1, LY96, IRF7, TLR5, DAB2IP, ARRB2, RAB7B, NFKBIL1, PJA2, GPR108, MFHAS1, TLR9, TLR2, FLOT1, UBQLN1, TLR3, F2RL1, TLR4, GRAMD4, PTPRS, DDX3X, TLR6, NINJ1, APPL1, TICAM1, IFI35, NR1D1, CAV1, TYRO3, PELI1, PTPN22, BIRC3",0.0254464592786276,0.036590805676665,0.0953573047174151,0.035,0.0918235294117647
GO:0045054,"constitutive secretory pathway",6,"TMEM167B, RAB3A, RAB33B, TMEM167A, RAB11B, TRAPPC11",0.068166662706071,0.036591303988297,0.0953573047174151,0.036,0.09366
GO:0034308,"primary alcohol metabolic process",50,"SULT1C4, ALDH1A1, DHRS9, GDPD1, SULT1A1, GDE1, ADH5, RDH5, DHRS13, SDR16C5, PECR, DGAT2, CYP1A2, LIPE, RBP4, AKR1C3, PNPLA2, DHRS4, ADH1C, IGF1, RDH11, DGAT1, ALDH3A2, CYP1B1, CYP3A5, GDPD3, RETSAT, RDH14, RBP1, AKR1B1, NAAA, PLB1, RDH10, NAPEPLD, ALDH1B1, DHRS3, ACSS1, PARK7, ALDH2, ALDH1A3, RDH13, SULT1A2, CHKA, ALDH3B1, TTR, PNPLA4, RDH16, ACSS2, DHRS7, RDH12",0.040196418613976,0.036802729153213,0.0958762687052162,0.042,0.106362751460091
GO:1901380,"negative regulation of potassium ion transmembrane transport",17,"ACTN2, STK39, CAB39, CAV1, KCNQ1, KCNE4, BIN1, NEDD4L, SUMO1, KCNE5, OXSR1, ANK3, PTEN, KCNAB1, CRBN, KCNH2, RGS4",0.043211641809563,0.0369061549365699,0.0960889243880965,0.042,0.106362751460091
GO:0019915,"lipid storage",55,"ASXL1, CRY1, APOE, STAT5B, LPL, DGAT2, LDAH, ABCA1, NFKB1, CAV1, SCARB1, PLIN5, ASXL2, PPARG, PLIN2, ENPP1, HEXB, PNPLA2, NRIP1, BSCL2, FITM2, IL1B, PPARD, FITM1, ABHD5, PTPN2, NFKBIA, NR1H2, ACACB, OSBPL8, EHD1, APOA1, C3, ABCG1, CIDEA, ITGAV, CES1, CRY2, HILPDA, NR1H3, ACVR1C, DGAT1, SOAT1, GBA, PLIN3, SREBF2, TTC39B, GM2A, OSBPL11, TNF, TREM2, B4GALNT1, PPARA, VSTM2A, STARD4",0.0356577531599078,0.0369089808219748,0.0960889243880965,0.036,0.09366
GO:0051782,"negative regulation of cell division",13,"BLM, VPS4A, C10orf99, AURKB, ZFYVE19, INTU, MYC, CHMP4C, TXNIP, ORC6, SUSD2, RFPL1, PTCH1",0.0377460199616008,0.0369290505241262,0.0961091161523191,0.035,0.0918235294117647
GO:1905276,"regulation of epithelial tube formation",14,"WNT5A, SEC24B, FZD2, MMRN2, VEGFA, DVL3, FGF2, PIK3CD, DVL1, GDNF, SFRP1, SFRP2, FZD1, DVL2",0.0537310508132935,0.0369440864558532,0.0961161982626448,0.043,0.108472850678733
GO:0032740,"positive regulation of interleukin-17 production",11,"LY9, IL15, PRKCQ, SLC7A5, ZBTB7B, RFTN1, IL23A, CARD9, MYD88, SPHK1, ARID5A",0.0546325836401971,0.0369667579617228,0.0961431342523313,0.036,0.09366
GO:0009952,"anterior/posterior pattern specification",141,"SCMH1, PALB2, MESP1, TDRD10, SSBP3, TBXT, FUZ, EP300, LEF1, BHLHE41, FOXC2, FGF8, PPP2R3A, LFNG, ZBTB16, HHEX, RIPPLY1, PCDH8, BMPR2, HOXA3, BASP1, BMPR1A, TBX1, CTNNBIP1, WNT5A, GLI3, TBX19, SFRP2, TCF15, LHX1, SRF, ABI1, PAX6, LRP5, HES6, AXIN2, CRB2, BMP2, PSEN1, PCSK6, TSHZ1, MED12, HES7, CTNNB1, HEY1, WNT3, HOXA5, ARC, TDRD7, ATP6AP2, SEMA3C, DLL3, CELSR2, DDIT3, RING1, FOXB1, KDM2B, LDB1, CYP26C1, HOXD9, FOXC1, HOXB7, EPB41L5, PGAP1, TULP3, DLL1, PBX3, SFRP1, HOXD8, GDF11, YY1, NKD1, HOXB3, HES5, MLLT3, NOTCH1, ACVR2A, NR2F2, TCAP, FOXH1, MIB1, FRS2, PLXNA2, CDON, GRSF1, HIPK1, ZIC3, HES4, HIPK2, LRP6, COBL, NEUROD1, PBX1, TBX3, SMAD4, CRKL, ACVR2B, FOXF1, FEZF2, MESP2, OTX1, BPTF, SMO, WDR77, ETS2, FZD5, PLD6, RNF2, WLS, HEYL, BARX1, NRARP, SOX17, EMX2, TGFBR1, TDRKH, NLE1, BTG2, AURKA, MSX1, BHLHE40, KDM6A, HES1, RIPPLY2, TDRD1, ATM, RARG, NEUROG1, SMAD3, SMAD2, FOXA2, PCGF2, TDRD6, RBPJ, SKI, PRKDC, HEY2, KAT2A, PCSK5, TMED2, POGLUT1",0.026884181869947,0.0370070916504953,0.0962159727955083,0.039,0.0999655172413793
GO:1900084,"regulation of peptidyl-tyrosine autophosphorylation",6,"CAV1, VEGFA, NRG1, ACE, IQGAP1, GREM1",0.0813511516806921,0.0370507184115959,0.0962973217457563,0.038,0.0977232289950577
GO:0006672,"ceramide metabolic process",93,"ORMDL3, ST6GALNAC3, ACER3, UGT8, B4GALT4, GM2A, GBA2, SIRT3, SMPD4, PLPP2, B4GALT5, CERS1, FUT7, HEXB, ASAH2, HTRA2, SPTSSB, PPP2CA, ALOX12B, AGK, TM9SF2, CERS4, DEGS1, ST3GAL2, SPHK1, PPP2R1A, CERS6, ASAH1, GBA, B4GALT3, PRKAA1, ST8SIA3, P2RX7, UGCG, FUT3, PLPP3, NEU1, ALOXE3, FUT6, ACER2, ORMDL1, RACK1, PLA2G15, SMPD1, ELOVL1, SPTSSA, PLPP1, CLN6, ST3GAL1, ST6GALNAC6, ST6GALNAC4, ST8SIA4, B3GALT4, GALC, B4GALT6, ST3GAL5, ITGB8, FUT5, ST6GALNAC5, SMPD3, ABCA2, SPHK2, NEU3, B3GALT2, ST3GAL3, GLA, HEXA, B4GALNT1, FA2H, DEGS2, ENPP7, SPTLC2, B3GALT1, ST8SIA2, CERK, SGMS1, PRKCD, ORMDL2, PNPLA1, NEU4, ASAH2B, TNFRSF1A, NSMAF, SAMD8, GAL3ST1, CERS5, SPTLC1, CERS2, TNF, CLN8, NAGA, PLA2G6, SGPL1",0.0332039863579261,0.0371068657283646,0.0964111474733309,0.035,0.0918235294117647
GO:0050714,"positive regulation of protein secretion",122,"SYTL4, TTN, MCU, FFAR1, LRRC8A, MYH10, SEC24A, UNC13B, TGFB3, CAMK2N1, PARD6A, KIF5B, IGF1, STX4, C2CD2L, SYBU, ADCY8, PPARD, PPIA, SORL1, TRPM2, TRH, OXCT1, PFKFB2, AGER, CD34, SERP1, EZR, NR1H2, PCSK1, ADAM9, MYOM1, GOLPH3L, GPER1, TLR4, F2RL1, PPID, DYNLL1, NNAT, ARF6, ANG, GPR27, ACHE, GLUL, CD2AP, MYO18A, ATP13A2, NMU, PRKCE, PPP3CB, EXPH5, DNM1L, PTPN23, TLR2, JAK2, BSG, ADAM8, PHPT1, VPS35, APBB1, PSMD9, GPLD1, PFKM, APBB3, ABAT, SOX4, PCK2, DOC2B, GJA1, CRH, VEGFC, EXOC1, P2RX7, TARDBP, TM7SF3, PLA2G6, RBP4, OSBP, ISL1, TRPM4, KCNN4, APP, SIRT3, ARF1, RAC1, BMP6, CD38, IRS2, C1QTNF3, EGFR, MPC2, RPH3AL, TMED10, VSNL1, MYRIP, FRMD4A, TREM2, GIPR, TGFB2, PPARG, GOLPH3, C1QTNF12, SRI, BAD, IER3IP1, LRP1, NADK, CAPN10, CD33, GCK, GLUD1, AACS, NLGN2, DRD2, WLS, GPR68, HIF1A, ABCG1, TCF7L2, ACSL4, GHRL, BAIAP3",0.0259487267581415,0.0371333671361952,0.0964478970043273,0.037,0.0956875414181577
GO:0086069,"bundle of His cell to Purkinje myocyte communication",8,"CTNNA3, DSP, TRPM4, KCNA5, JUP, PKP2, TBX5, CACNA2D1",0.0516559973632775,0.0372128744841775,0.0966195115557355,0.038,0.0977232289950577
GO:0032762,"mast cell cytokine production",5,"BCL6, NR4A3, HMOX1, KIT, BCL10",0.0774643069077424,0.0372365779320503,0.0966195115557355,0.029,0.0787560890744607
GO:0032763,"regulation of mast cell cytokine production",5,"NR4A3, BCL10, HMOX1, KIT, BCL6",0.0774643069077424,0.0372365779320503,0.0966195115557355,0.029,0.0787560890744607
GO:0010745,"negative regulation of macrophage derived foam cell differentiation",9,"ABCA1, ABCA5, NFKBIA, ABCG1, NR1H2, ITGAV, NR1H3, PPARG, PPARA",0.0673398970246241,0.0372750481460914,0.0966871886939991,0.036,0.09366
GO:0021889,"olfactory bulb interneuron differentiation",8,"SLIT2, ERBB4, ROBO2, SALL1, ATF5, WNT5A, ROBO1, ARX",0.0703850512870006,0.037334261859211,0.0968086092395819,0.037,0.0956875414181577
GO:1903333,"negative regulation of protein folding",6,"ST13, PDCL3, PDCL, PDCD5, BAG5, SNRNP70",0.0652188121368105,0.0374904661433136,0.0971813644133387,0.048,0.119198218262806
GO:0032288,"myelin assembly",22,"MAG, ERCC2, CNTN1, ILK, ITGB4, PMP22, PIKFYVE, GPC1, UGT8, TPPP, GNPAT, MOBP, DICER1, MTMR2, ANK2, TLR2, ABCA2, CNTNAP1, TENM4, EPB41L3, CD9, FIG4",0.0627084495133002,0.0375146615860255,0.0972117973701622,0.036,0.09366
GO:0072015,"glomerular visceral epithelial cell development",10,"IQGAP1, NPHS2, JAG1, NOTCH2, PODXL, NPHS1, MYO1E, ASXL1, MAGI2, LAMB2",0.0608190953150278,0.0376263246922226,0.0974364513015254,0.036,0.09366
GO:0072310,"glomerular epithelial cell development",10,"NOTCH2, NPHS1, JAG1, IQGAP1, MYO1E, MAGI2, ASXL1, NPHS2, PODXL, LAMB2",0.0608190953150278,0.0376263246922226,0.0974364513015254,0.036,0.09366
GO:0097202,"activation of cysteine-type endopeptidase activity",17,"BAK1, PERP, CASP8, BAD, APAF1, CASP9, CYFIP2, TBC1D10A, RIPK2, CYCS, IFI16, LGMN, ASPH, PYCARD, FADD, GRIN2A, CIDEB",0.0392493798074347,0.0378426079060883,0.0979412032144903,0.041,0.104134396355353
GO:0048286,"lung alveolus development",34,"FOXF1, PKDCC, ATP7A, STK40, LTBP3, ACE, NKIRAS2, ERRFI1, CREB1, BMPR2, KDR, FGFR2, ADA, PHF14, TMEM38B, FLT4, RC3H2, ASXL1, NKIRAS1, SLC7A11, PDGFA, IGFBP5, HOPX, ATXN1L, MAN2A1, SMPD3, HS6ST1, MAN1A2, SFTPD, TGFB3, HOXA5, PTGES3, STRA6, LIF",0.0290944076875178,0.0378463381031265,0.0979412032144903,0.035,0.0918235294117647
GO:0021534,"cell proliferation in hindbrain",11,"GLI1, ZNF423, FGF2, RERE, CEND1, PSMG1, ATF5, LHX1, SMO, RORA, GPR37L1",0.0661501400145074,0.037916918373595,0.0980263490910596,0.035,0.0918235294117647
GO:0021924,"cell proliferation in external granule layer",11,"ZNF423, FGF2, RORA, GPR37L1, PSMG1, LHX1, GLI1, CEND1, RERE, ATF5, SMO",0.0661501400145074,0.037916918373595,0.0980263490910596,0.035,0.0918235294117647
GO:0021930,"cerebellar granule cell precursor proliferation",11,"LHX1, ATF5, FGF2, SMO, GLI1, CEND1, RERE, ZNF423, RORA, GPR37L1, PSMG1",0.0661501400145074,0.037916918373595,0.0980263490910596,0.035,0.0918235294117647
GO:0009185,"ribonucleoside diphosphate metabolic process",95,"GUK1, PPARGC1A, DHTKD1, DDIT4, NT5E, EDARADD, MPP1, RRM1, RRM2B, NUDT16, PPARA, ALDOC, TIGAR, STAT3, PKM, GPD1, ENTPD7, AK1, IGF1, HK2, PRKAA1, PFKFB4, HK1, PGK1, MYC, NUDT9, SLC25A12, ESRRB, NUDT18, ENO4, ZBTB20, INSR, ENO2, OGDH, CMPK1, ENO1, ENTPD5, MLXIPL, ADPGK, GAPDH, TMEM237, PGAM4, TPI1, APP, FOXK1, SLC4A4, AK4, FOXK2, GCK, PRKAA2, DLG2, PSEN1, HOOK2, AK5, HTR2A, UMPS, OGDHL, HDAC4, PFKM, CBFA2T3, GAPDHS, PFKFB3, PGAM1, CASK, ALDOA, PFKFB2, PFKL, LDHA, ENTPD2, MYOG, GALK1, AK2, MAGI3, PGM1, AK9, P2RX7, GIT1, PFKP, ARNT, BPGM, TJP2, ENTPD4, PGAM2, HIF1A, ENO3, GPI, JMJD8, DHODH, DLG1, AK3, NUDT5, CAD, BAD, NUPR1, NCOR1",0.0352422487647841,0.0380588467373572,0.0983606949619446,0.037,0.0956875414181577
GO:0007045,"cell-substrate adherens junction assembly",63,"CORO2B, FERMT2, BCAS3, ITGA2, ITGB1BP1, THSD1, DUSP22, EPB41L5, FAM107A, FMN1, POLDIP2, PHLDB2, PTPRJ, WNT4, WHAMM, TEK, SMAD3, ACTN2, TESK2, S100A10, ACVRL1, PTPN11, ACTN1, SORBS1, SFRP1, ROCK1, THY1, NRP1, MMP14, TAOK2, KDR, ARHGEF7, ARHGAP6, PDPK1, SDC4, SRC, PEAK1, LIMS1, RCC2, BCL2, TSC1, CORO1C, LRP1, PTEN, APOD, THBS1, RHOD, IQGAP1, VEGFA, RAC1, TRIP6, PTPRK, BCR, ABL1, DMTN, CLASP2, PIP5K1A, PPM1F, COL16A1, PTK2B, CTTN, DLC1, MAP4K4",0.0325977585513969,0.0380927604058122,0.098383188275104,0.036,0.09366
GO:0048041,"focal adhesion assembly",63,"BCAS3, ACTN2, TRIP6, APOD, THY1, DMTN, ABL1, FAM107A, CORO1C, TAOK2, BCL2, WHAMM, PPM1F, ARHGAP6, TEK, TESK2, RHOD, S100A10, PTEN, SFRP1, CORO2B, SDC4, SORBS1, THSD1, DUSP22, PTPRJ, FERMT2, PDPK1, BCR, ROCK1, DLC1, LRP1, PTPRK, KDR, WNT4, ARHGEF7, PEAK1, SMAD3, EPB41L5, LIMS1, COL16A1, MMP14, VEGFA, IQGAP1, CTTN, THBS1, RCC2, MAP4K4, PHLDB2, PIP5K1A, SRC, ACTN1, PTK2B, FMN1, CLASP2, ITGB1BP1, NRP1, ITGA2, PTPN11, ACVRL1, RAC1, TSC1, POLDIP2",0.0325977585513969,0.0380927604058122,0.098383188275104,0.036,0.09366
GO:0009052,"pentose-phosphate shunt, non-oxidative branch",6,"SHPK, TALDO1, TKT, RPIA, RPEL1, RPE",0.079486255502685,0.0381403706037595,0.0984735668416616,0.035,0.0918235294117647
GO:2001280,"positive regulation of unsaturated fatty acid biosynthetic process",6,"PTGS2, ABCD2, IL1B, AVP, CD74, ANXA1",0.0707221692354498,0.0382185087966084,0.0986352186035781,0.038,0.0977232289950577
GO:0046073,"dTMP metabolic process",7,"TYMS, UPP1, TYMP, NT5C, DCTD, DUT, SHMT1",0.0639704110577638,0.0382405930633936,0.0986352186035781,0.037,0.0956875414181577
GO:0043648,"dicarboxylic acid metabolic process",87,"OGDHL, SDHA, GOT1, MTRR, SDHB, SLC25A12, ATIC, SUCLA2, FOLR2, GAD2, IDH1, SLC46A1, GLUL, OGDH, MTHFD1, GLUD2, MTHFD1L, DHFR, PCK2, MRPS36, MDH1, ADHFE1, MDH1B, ME3, SHMT2, GCLC, SLC25A32, MTHFR, QPRT, AADAT, KYAT3, STAR, ACSF3, IDH2, MTHFD2, AMDHD1, ALDH5A1, L2HGDH, GLS, ACLY, OAT, NIT2, GOT2, GLS2, FPGS, ACOT4, ALDH1L2, ALDH4A1, IDH3B, ASPA, MDH2, DHFR2, PRODH, FOLR1, ALDH18A1, ACOT8, KMO, PHYH, FH, SDHAF3, DGLUCY, GLUD1, DLD, KYNU, GPT2, ASS1, SLC19A1, GGT1, SHMT1, MTHFD2L, ATCAY, TH, ALDH1L1, AASDHPPT, FTCD, D2HGDH, GRHPR, ME1, HAAO, ME2, NAGS, TAT, GCLM, SUCLG2, GAD1, DLST, BLOC1S6",0.0322732657648532,0.0382408932087671,0.0986352186035781,0.035,0.0918235294117647
GO:0017062,"respiratory chain complex III assembly",9,"SLC25A33, UQCC3, UQCC1, UQCC2, UQCRFS1, C12orf73, BCS1L, TTC19, LYRM7",0.0708423656140234,0.0383068520891501,0.0987074878031748,0.034,0.08974298275279
GO:0034551,"mitochondrial respiratory chain complex III assembly",9,"LYRM7, UQCRFS1, TTC19, SLC25A33, C12orf73, UQCC1, UQCC2, BCS1L, UQCC3",0.0708423656140234,0.0383068520891501,0.0987074878031748,0.034,0.08974298275279
GO:0097033,"mitochondrial respiratory chain complex III biogenesis",9,"TTC19, UQCC3, UQCC1, SLC25A33, UQCRFS1, UQCC2, BCS1L, C12orf73, LYRM7",0.0708423656140234,0.0383068520891501,0.0987074878031748,0.034,0.08974298275279
